10:28:17 Event RX Timeout,,,,
10:28:17 Event RX Timeout,,,,
10:28:17 Event RX Timeout,,,,
10:28:17 Event RX Timeout,,,,
10:28:17 Event RX Timeout,,,,
10:28:20 Event RX Timeout,,,,
10:28:24 Event RX Timeout,,,,
10:28:28 Event RX Timeout,,,,
10:28:32 Event RX Timeout,,,,
10:28:36 Event RX Timeout,,,,
10:28:40 Event RX Timeout,,,,
10:28:44 Event RX Timeout,,,,
10:28:48 Event RX Timeout,,,,
10:28:52 Event RX Timeout,,,,
10:28:56 Event RX Timeout,,,,
10:29:00 Event RX Timeout,,,,
10:29:04 Event RX Timeout,,,,
10:29:08 Event RX Timeout,,,,
10:29:23 Event RX Timeout,,,,
10:29:27 Event RX Timeout,,,,
10:44:29 iOuC,310,102419,65194,-107,1
10:44:30 iOuC,310,102420,65200,-106,2
10:44:31 iOuC,310,102419,65194,-106,2
10:44:32 iOuC,310,102420,65200,-107,0
10:44:33 iOuC,310,102420,65200,-108,-2
10:44:34 iOuC,310,102420,65194,-109,-5
10:44:35 iOuC,310,102420,65187,-104,4
10:44:37 iOuC,310,102420,65194,-106,1
10:44:38 iOuC,310,102420,65207,-107,1
10:44:39 iOuC,310,102420,65194,-110,-7
10:44:42 Event RX Timeout,,,,
10:44:44 iOuC,311,102420,65234,-106,3
10:44:45 iOuC,309,102422,65197,-106,2
10:44:46 iOuC,309,102417,65197,-108,-1
10:44:47 iOuC,309,102417,65197,-109,-3
10:44:48 iOuC,309,102417,65184,-110,-6
10:44:49 iOuC,309,102420,65191,-106,3
10:44:50 iOuC,309,102420,65191,-108,-1
10:44:51 iOuC,309,102420,65191,-107,0
10:44:52 iOuC,310,102420,65194,-107,0
10:44:53 iOuC,310,102420,65194,-108,-3
10:44:54 iOuC,310,102420,65187,-106,2
10:44:55 iOuC,310,102420,65187,-106,2
10:44:57 iOuC,310,102422,65194,-106,2
10:44:58 iOuC,310,102422,65194,-106,1
10:44:59 iOuC,310,102420,65187,-104,4
10:45:00 iOuC,310,102420,65194,-103,5
10:45:01 iOuC,310,102420,65194,-103,5
10:45:02 iOuC,310,102420,65194,-102,5
10:45:03 iOuC,310,102420,65180,-103,5
10:45:04 iOuC,310,102420,65187,-102,5
10:45:05 iOuC,310,102420,65180,-104,4
10:45:06 iOuC,310,102420,65187,-102,5
10:45:07 iOuC,310,102420,65187,-102,5
10:45:08 iOuC,310,102420,65180,-102,5
10:45:09 iOuC,310,102420,65187,-101,6
10:45:10 iOuC,310,102420,65174,-103,5
10:45:11 iOuC,310,102420,65180,-103,5
10:45:12 iOuC,310,102420,65174,-104,4
10:45:13 iOuC,310,102420,65167,-104,4
10:45:14 iOuC,310,102420,65187,-102,5
10:45:15 iOuC,310,102420,65174,-103,5
10:45:16 iOuC,310,102420,65187,-102,5
10:45:17 iOuC,310,102420,65167,-103,5
10:45:18 iOuC,310,102420,65174,-103,5
10:45:19 iOuC,310,102420,65180,-101,6
10:45:21 iOuC,310,102420,65174,-101,7
10:45:22 iOuC,310,102420,65167,-101,7
10:45:23 iOuC,310,102420,65167,-101,7
10:45:24 iOuC,310,102420,65174,-102,5
10:45:25 iOuC,310,102420,65174,-103,5
10:45:26 iOuC,310,102420,65174,-103,5
10:45:27 iOuC,310,102420,65174,-104,4
10:45:28 iOuC,310,102420,65167,-104,4
10:45:29 iOuC,310,102420,65161,-103,5
10:45:30 iOuC,310,102422,65161,-102,5
10:45:31 iOuC,311,102422,65174,-101,6
10:45:32 iOuC,311,102420,65174,-102,5
10:45:33 iOuC,311,102420,65180,-102,5
10:45:34 iOuC,311,102422,65174,-103,5
10:45:35 iOuC,310,102422,65167,-102,5
10:45:36 iOuC,310,102420,65187,-102,5
10:45:37 iOuC,311,102422,65174,-102,5
10:45:38 iOuC,311,102422,65180,-105,3
10:45:39 iOuC,311,102422,65167,-103,4
10:45:40 iOuC,311,102420,65174,-103,5
10:45:41 iOuC,311,102420,65161,-103,5
10:45:42 iOuC,311,102420,65161,-104,4
10:45:43 iOuC,311,102420,65174,-103,5
10:45:45 iOuC,311,102420,65174,-104,4
10:45:46 iOuC,311,102420,65180,-104,4
10:45:47 iOuC,311,102420,65167,-104,4
10:45:48 iOuC,311,102420,65174,-104,4
10:45:49 iOuC,311,102420,65180,-104,4
10:45:50 iOuC,311,102420,65174,-106,3
10:45:51 iOuC,311,102420,65167,-104,4
10:45:52 iOuC,311,102420,65180,-104,4
10:45:53 iOuC,311,102422,65174,-106,3
10:45:54 iOuC,311,102420,65174,-106,3
10:45:55 iOuC,311,102420,65187,-104,4
10:45:56 iOuC,311,102420,65167,-102,5
10:45:57 iOuC,311,102420,65180,-103,5
10:45:58 iOuC,311,102419,65187,-102,5
10:45:59 iOuC,311,102419,65167,-104,4
10:46:00 iOuC,311,102419,65161,-109,-3
10:46:01 Event RX Error,,,,
10:46:03 iOuC,311,102419,65161,-109,-6
10:46:04 iOuC,311,102419,65167,-109,-5
10:46:08 Event RX Timeout,,,,
10:46:10 iOuC,312,102420,65226,-109,-3
10:46:13 Event RX Timeout,,,,
10:46:15 iOuC,312,102419,65226,-106,2
10:46:16 iOuC,311,102419,65194,-105,3
10:46:17 iOuC,310,102417,65187,-106,2
10:46:18 iOuC,310,102417,65194,-106,2
10:46:19 iOuC,310,102415,65200,-104,3
10:46:20 iOuC,310,102415,65207,-105,3
10:46:21 iOuC,310,102415,65194,-105,2
10:46:22 iOuC,311,102415,65207,-104,4
10:46:23 iOuC,311,102415,65194,-105,3
10:46:24 Event RX Error,,,,
10:46:26 iOuC,311,102413,65200,-106,1
10:46:27 iOuC,310,102411,65194,-106,3
10:46:28 iOuC,310,102411,65200,-103,5
10:46:29 iOuC,310,102411,65194,-105,4
10:46:30 iOuC,311,102411,65194,-107,1
10:46:31 iOuC,311,102411,65180,-103,4
10:46:32 iOuC,311,102411,65207,-102,5
10:46:33 iOuC,311,102413,65194,-105,2
10:46:35 iOuC,311,102411,65200,-102,5
10:46:36 iOuC,311,102411,65194,-102,6
10:46:37 iOuC,311,102411,65187,-110,-4
10:46:38 iOuC,311,102411,65200,-108,-2
10:46:39 iOuC,311,102411,65180,-106,2
10:46:40 iOuC,311,102411,65194,-107,1
10:46:41 iOuC,311,102411,65180,-107,0
10:46:42 iOuC,311,102411,65187,-104,4
10:46:43 iOuC,311,102411,65180,-102,5
10:46:44 iOuC,311,102411,65180,-104,5
10:46:45 iOuC,311,102409,65187,-105,3
10:46:46 iOuC,311,102409,65187,-104,4
10:46:47 iOuC,311,102411,65180,-103,6
10:46:48 iOuC,311,102409,65180,-102,5
10:46:49 iOuC,311,102411,65174,-103,5
10:46:50 iOuC,311,102411,65174,-103,5
10:46:51 iOuC,311,102411,65187,-104,4
10:46:52 iOuC,311,102411,65174,-103,5
10:46:53 iOuC,311,102413,65174,-102,5
10:46:54 iOuC,311,102411,65187,-104,4
10:46:55 iOuC,311,102411,65180,-105,3
10:46:56 iOuC,311,102411,65167,-106,1
10:46:57 iOuC,311,102411,65180,-103,4
10:46:59 iOuC,311,102411,65174,-104,4
10:47:00 iOuC,311,102411,65167,-109,-1
10:47:01 iOuC,311,102411,65174,-109,-6
10:47:02 iOuC,311,102409,65174,-104,4
10:47:03 iOuC,311,102409,65167,-104,4
10:47:04 iOuC,311,102409,65161,-105,3
10:47:05 iOuC,311,102409,65167,-105,3
10:47:06 iOuC,311,102409,65167,-105,4
10:47:07 iOuC,311,102409,65167,-103,5
10:47:08 iOuC,311,102411,65167,-106,3
10:47:09 iOuC,311,102409,65174,-106,1
10:47:10 iOuC,311,102411,65161,-105,3
10:47:11 iOuC,311,102411,65161,-106,3
10:47:12 iOuC,311,102411,65161,-104,3
10:47:13 iOuC,311,102411,65154,-104,4
10:47:14 iOuC,311,102409,65161,-107,1
10:47:15 iOuC,311,102409,65161,-106,2
10:47:16 iOuC,311,102409,65167,-106,4
10:47:17 iOuC,312,102411,65173,-106,2
10:47:18 iOuC,311,102409,65161,-106,3
10:47:19 iOuC,311,102409,65161,-108,0
10:47:20 iOuC,312,102409,65173,-107,-1
10:47:21 iOuC,312,102409,65153,-108,-1
10:47:23 iOuC,312,102409,65166,-107,-1
10:47:24 iOuC,312,102409,65166,-108,-3
10:47:25 iOuC,312,102409,65166,-106,2
10:47:26 iOuC,312,102407,65166,-103,5
10:47:27 iOuC,312,102407,65173,-104,4
10:47:28 iOuC,312,102407,65173,-106,3
10:47:29 iOuC,312,102407,65179,-106,2
10:47:30 iOuC,312,102407,65153,-103,5
10:47:31 iOuC,312,102405,65166,-104,4
10:47:32 iOuC,312,102407,65173,-103,5
10:47:33 iOuC,312,102405,65173,-104,4
10:47:34 iOuC,312,102405,65166,-103,5
10:47:35 iOuC,312,102405,65160,-109,-5
10:47:36 iOuC,312,102405,65166,-108,0
10:47:37 iOuC,312,102405,65166,-109,-3
10:47:38 iOuC,312,102405,65166,-107,0
10:47:39 iOuC,312,102405,65160,-107,1
10:47:40 iOuC,312,102405,65153,-110,-5
10:47:41 iOuC,312,102405,65160,-109,-3
10:47:42 iOuC,312,102405,65173,-102,5
10:47:43 iOuC,312,102405,65179,-102,5
10:47:44 iOuC,313,102405,65166,-100,6
10:47:45 iOuC,312,102405,65173,-107,0
10:47:47 iOuC,312,102405,65173,-103,4
10:47:48 iOuC,312,102405,65166,-103,5
10:47:49 iOuC,312,102405,65173,-105,3
10:47:50 iOuC,312,102407,65173,-103,5
10:47:51 iOuC,312,102407,65173,-103,5
10:47:52 iOuC,312,102407,65166,-104,4
10:47:53 iOuC,312,102407,65166,-104,3
10:47:54 iOuC,312,102407,65173,-103,5
10:47:55 iOuC,312,102405,65160,-102,5
10:47:56 iOuC,312,102405,65160,-104,4
10:47:57 iOuC,312,102407,65166,-103,4
10:47:58 iOuC,312,102407,65179,-104,4
10:47:59 iOuC,312,102407,65146,-102,5
10:48:00 iOuC,312,102407,65179,-103,5
10:48:01 iOuC,312,102405,65166,-104,4
10:48:02 iOuC,312,102405,65166,-105,4
10:48:03 iOuC,312,102405,65153,-107,1
10:48:04 iOuC,312,102405,65166,-104,4
10:48:05 iOuC,312,102405,65153,-108,1
10:48:06 iOuC,312,102405,65166,-107,-1
10:48:07 iOuC,312,102405,65166,-109,-3
10:48:08 iOuC,312,102403,65153,-109,-4
10:48:09 iOuC,312,102403,65166,-108,-2
10:48:11 iOuC,313,102403,65166,-108,-3
10:48:12 iOuC,313,102403,65166,-109,-5
10:48:13 iOuC,312,102403,65173,-108,0
10:48:14 iOuC,313,102403,65173,-105,3
10:48:15 iOuC,313,102403,65166,-104,4
10:48:16 iOuC,313,102403,65173,-104,4
10:48:17 iOuC,313,102403,65166,-103,5
10:48:18 iOuC,313,102403,65179,-103,5
10:48:19 iOuC,313,102403,65173,-103,5
10:48:20 iOuC,313,102403,65173,-103,5
10:48:21 iOuC,313,102403,65179,-104,5
10:48:22 iOuC,313,102403,65173,-104,4
10:48:23 iOuC,313,102403,65173,-102,5
10:48:24 iOuC,313,102401,65179,-102,5
10:48:25 iOuC,313,102401,65173,-104,4
10:48:26 iOuC,313,102401,65179,-103,5
10:48:27 iOuC,313,102401,65173,-101,6
10:48:28 iOuC,313,102403,65173,-102,5
10:48:29 iOuC,313,102399,65179,-101,5
10:48:30 iOuC,313,102399,65179,-102,5
10:48:31 iOuC,313,102399,65173,-101,6
10:48:32 iOuC,313,102399,65173,-101,5
10:48:33 iOuC,313,102403,65179,-102,5
10:48:35 iOuC,313,102401,65179,-101,7
10:48:36 iOuC,313,102401,65193,-101,6
10:48:37 iOuC,313,102403,65179,-101,6
10:48:38 iOuC,313,102403,65179,-102,5
10:48:39 iOuC,313,102403,65179,-103,5
10:48:40 iOuC,313,102401,65173,-106,2
10:48:41 Event RX Error,,,,
10:48:43 iOuC,313,102403,65186,-109,-7
10:48:44 iOuC,313,102405,65186,-110,-3
10:48:47 Event RX Timeout,,,,
10:48:51 Event RX Timeout,,,,
10:48:56 Event RX Timeout,,,,
10:49:00 Event RX Timeout,,,,
10:49:04 Event RX Timeout,,,,
10:49:09 Event RX Timeout,,,,
10:49:13 Event RX Timeout,,,,
10:49:17 Event RX Timeout,,,,
10:49:22 Event RX Timeout,,,,
10:49:26 Event RX Timeout,,,,
10:49:30 Event RX Timeout,,,,
10:49:35 Event RX Timeout,,,,
10:49:39 Event RX Timeout,,,,
10:49:43 Event RX Timeout,,,,
10:49:47 Event RX Timeout,,,,
10:49:52 Event RX Timeout,,,,
10:49:56 Event RX Timeout,,,,
10:50:00 Event RX Timeout,,,,
10:50:05 Event RX Timeout,,,,
10:50:09 Event RX Timeout,,,,
10:50:13 Event RX Timeout,,,,
10:50:18 Event RX Timeout,,,,
10:50:22 Event RX Timeout,,,,
10:50:26 Event RX Timeout,,,,
10:50:31 Event RX Timeout,,,,
10:50:35 Event RX Timeout,,,,
10:50:39 Event RX Timeout,,,,
10:50:43 Event RX Timeout,,,,
10:50:48 Event RX Timeout,,,,
10:50:52 Event RX Timeout,,,,
10:50:56 Event RX Timeout,,,,
10:51:01 Event RX Timeout,,,,
10:51:05 Event RX Timeout,,,,
10:51:09 Event RX Timeout,,,,
10:51:14 Event RX Timeout,,,,
10:51:18 Event RX Timeout,,,,
10:51:22 Event RX Timeout,,,,
10:51:27 Event RX Timeout,,,,
10:51:31 Event RX Timeout,,,,
10:51:35 Event RX Timeout,,,,
10:51:39 Event RX Timeout,,,,
10:51:44 Event RX Timeout,,,,
10:51:48 Event RX Timeout,,,,
10:51:52 Event RX Timeout,,,,
10:51:57 Event RX Timeout,,,,
10:52:01 Event RX Timeout,,,,
10:52:05 Event RX Timeout,,,,
10:52:10 Event RX Timeout,,,,
10:52:14 Event RX Timeout,,,,
10:52:18 Event RX Timeout,,,,
10:52:22 Event RX Timeout,,,,
10:52:27 Event RX Timeout,,,,
10:52:31 Event RX Timeout,,,,
10:52:35 Event RX Timeout,,,,
10:52:40 Event RX Timeout,,,,
10:52:44 Event RX Timeout,,,,
10:52:48 Event RX Timeout,,,,
10:52:53 Event RX Timeout,,,,
10:52:57 Event RX Timeout,,,,
10:53:01 Event RX Timeout,,,,
10:53:06 Event RX Timeout,,,,
10:53:10 Event RX Timeout,,,,
10:53:14 Event RX Timeout,,,,
10:53:18 Event RX Timeout,,,,
10:53:23 Event RX Timeout,,,,
10:53:27 Event RX Timeout,,,,
10:53:31 Event RX Timeout,,,,
10:53:36 Event RX Timeout,,,,
10:53:40 Event RX Timeout,,,,
10:53:44 Event RX Timeout,,,,
10:53:49 Event RX Timeout,,,,
10:53:53 Event RX Timeout,,,,
10:53:57 Event RX Timeout,,,,
10:54:02 Event RX Timeout,,,,
10:54:06 Event RX Timeout,,,,
10:54:10 Event RX Timeout,,,,
10:54:14 Event RX Timeout,,,,
10:54:19 Event RX Timeout,,,,
10:54:23 Event RX Timeout,,,,
10:54:27 Event RX Timeout,,,,
10:54:32 Event RX Timeout,,,,
10:54:36 Event RX Timeout,,,,
10:54:40 Event RX Timeout,,,,
10:54:45 Event RX Timeout,,,,
10:54:49 Event RX Timeout,,,,
10:54:53 Event RX Timeout,,,,
10:54:58 Event RX Timeout,,,,
10:55:02 Event RX Timeout,,,,
10:55:06 Event RX Timeout,,,,
10:55:10 Event RX Timeout,,,,
10:55:15 Event RX Timeout,,,,
10:55:19 Event RX Timeout,,,,
10:55:23 Event RX Timeout,,,,
10:55:28 Event RX Timeout,,,,
10:55:32 Event RX Timeout,,,,
10:55:36 Event RX Timeout,,,,
10:55:41 Event RX Timeout,,,,
10:55:45 Event RX Timeout,,,,
10:55:49 Event RX Timeout,,,,
10:55:54 Event RX Timeout,,,,
10:55:58 Event RX Timeout,,,,
10:56:02 Event RX Timeout,,,,
10:56:06 Event RX Timeout,,,,
10:56:11 Event RX Timeout,,,,
10:56:15 Event RX Timeout,,,,
10:56:19 Event RX Timeout,,,,
10:56:24 Event RX Timeout,,,,
10:56:28 Event RX Timeout,,,,
10:56:32 Event RX Timeout,,,,
10:56:37 Event RX Timeout,,,,
10:56:41 Event RX Timeout,,,,
10:56:45 Event RX Timeout,,,,
10:56:49 Event RX Timeout,,,,
10:56:54 Event RX Timeout,,,,
10:56:58 Event RX Timeout,,,,
10:57:02 Event RX Timeout,,,,
10:57:07 Event RX Timeout,,,,
10:57:13 Event RX Timeout,,,,
10:57:17 Event RX Timeout,,,,
10:57:21 Event RX Timeout,,,,
10:57:25 Event RX Timeout,,,,
10:57:29 Event RX Timeout,,,,
10:57:32 Event RX Timeout,,,,
10:57:36 nX05,325,102409,65206,-111,-16
10:57:39 Event RX Timeout,,,,
10:57:42 Event RX Timeout,,,,
10:57:45 nX05,325,102411,65206,-111,-16
10:57:49 Event RX Timeout,,,,
10:57:50 nX05,325,102411,65206,-111,-16
10:57:53 Event RX Timeout,,,,
10:57:54 nX05,325,102409,65206,-111,-14
10:57:56 nX05,325,102407,65199,-110,-14
10:57:59 Event RX Timeout,,,,
10:58:00 Event RX Error,,,,
10:58:03 Event RX Timeout,,,,
10:58:06 Event RX Timeout,,,,
10:58:09 Event RX Error,,,,
10:58:12 Event RX Timeout,,,,
10:58:15 Event RX Timeout,,,,
10:58:18 Event RX Timeout,,,,
10:58:21 Event RX Timeout,,,,
10:58:23 nX05,327,102405,65216,-111,-13
10:58:26 Event RX Timeout,,,,
10:58:29 Event RX Timeout,,,,
10:58:32 Event RX Timeout,,,,
10:58:35 Event RX Timeout,,,,
10:58:38 Event RX Timeout,,,,
10:58:41 Event RX Timeout,,,,
10:58:44 Event RX Timeout,,,,
10:58:47 Event RX Timeout,,,,
10:58:50 Event RX Timeout,,,,
10:58:53 Event RX Timeout,,,,
10:58:56 Event RX Timeout,,,,
10:58:59 Event RX Timeout,,,,
10:59:02 Event RX Timeout,,,,
10:59:04 nX05,328,102397,65245,-111,-17
10:59:08 Event RX Timeout,,,,
10:59:11 Event RX Timeout,,,,
10:59:13 nX05,328,102399,65258,-111,-14
10:59:17 Event RX Timeout,,,,
10:59:18 nX05,328,102397,65265,-111,-16
10:59:21 Event RX Timeout,,,,
10:59:24 Event RX Timeout,,,,
10:59:27 nX05,329,102397,65261,-111,-16
10:59:30 Event RX Timeout,,,,
10:59:33 Event RX Timeout,,,,
10:59:36 Event RX Timeout,,,,
10:59:39 Event RX Timeout,,,,
10:59:42 Event RX Timeout,,,,
10:59:45 Event RX Timeout,,,,
10:59:48 Event RX Timeout,,,,
10:59:49 nX05,329,102397,65248,-111,-15
10:59:52 Event RX Timeout,,,,
10:59:55 Event RX Timeout,,,,
10:59:58 nX05,329,102397,65255,-111,-13
11:00:01 Event RX Timeout,,,,
11:00:02 nX05,329,102399,65248,-111,-12
11:00:05 Event RX Timeout,,,,
11:00:07 Event RX Error,,,,
11:00:10 Event RX Timeout,,,,
11:00:11 nX05,330,102401,65235,-111,-18
11:00:15 Event RX Timeout,,,,
11:00:16 Event RX Error,,,,
11:00:19 Event RX Timeout,,,,
11:00:20 nX05,329,102399,65241,-111,-18
11:00:24 Event RX Timeout,,,,
11:00:27 Event RX Timeout,,,,
11:00:29 Event RX Error,,,,
11:00:32 Event RX Timeout,,,,
11:00:33 nX05,328,102403,65209,-111,-18
11:00:37 Event RX Timeout,,,,
11:00:38 nX05,328,102403,65209,-111,-15
11:00:41 Event RX Timeout,,,,
11:00:44 Event RX Timeout,,,,
11:00:47 Event RX Timeout,,,,
11:00:50 Event RX Timeout,,,,
11:00:51 nX05,327,102401,65183,-111,-13
11:00:55 Event RX Timeout,,,,
11:00:58 Event RX Timeout,,,,
11:01:00 nX05,327,102399,65169,-111,-16
11:01:04 Event RX Timeout,,,,
11:01:05 nX05,327,102401,65176,-111,-17
11:01:08 Event RX Timeout,,,,
11:01:09 nX05,326,102401,65166,-111,-17
11:01:12 Event RX Timeout,,,,
11:01:15 Event RX Timeout,,,,
11:01:18 Event RX Timeout,,,,
11:01:21 Event RX Timeout,,,,
11:01:24 Event RX Timeout,,,,
11:01:27 Event RX Timeout,,,,
11:01:31 Event RX Timeout,,,,
11:01:31 nX05,326,102403,65146,-111,-17
11:01:35 Event RX Timeout,,,,
11:01:38 Event RX Timeout,,,,
11:01:41 Event RX Timeout,,,,
11:01:44 Event RX Timeout,,,,
11:01:47 Event RX Timeout,,,,
11:01:50 Event RX Timeout,,,,
11:01:53 Event RX Timeout,,,,
11:01:56 Event RX Timeout,,,,
11:01:59 Event RX Timeout,,,,
11:02:02 Event RX Timeout,,,,
11:02:05 Event RX Timeout,,,,
11:02:07 nX05,326,102405,65160,-111,-16
11:02:10 Event RX Timeout,,,,
11:02:13 Event RX Timeout,,,,
11:02:15 Event RX Error,,,,
11:02:18 Event RX Timeout,,,,
11:02:21 Event RX Timeout,,,,
11:02:24 Event RX Timeout,,,,
11:02:28 Event RX Timeout,,,,
11:02:31 Event RX Timeout,,,,
11:02:33 nX05,328,102403,65189,-111,-16
11:02:37 Event RX Timeout,,,,
11:02:38 nX05,328,102403,65202,-111,-17
11:02:41 Event RX Timeout,,,,
11:02:44 Event RX Timeout,,,,
11:02:46 Event RX Error,,,,
11:02:49 Event RX Timeout,,,,
11:02:53 Event RX Timeout,,,,
11:02:56 Event RX Timeout,,,,
11:02:59 Event RX Timeout,,,,
11:03:02 Event RX Timeout,,,,
11:03:05 Event RX Timeout,,,,
11:03:08 Event RX Timeout,,,,
11:03:11 Event RX Timeout,,,,
11:03:14 Event RX Timeout,,,,
